Date,Open,High,Low,Close,SMA_14,EMA_14,RSI_14,ATR_14,STOCH_K,STOCH_D,High_pct_change,Low_pct_change,Close_pct_change,INDEX_FUTURES_Buy_Amount in Crore,INDEX_FUTURES_Buy_No. of Contracts,INDEX_FUTURES_OI_Amount in Crore,INDEX_FUTURES_OI_No. of Contracts,INDEX_FUTURES_Sell_Amount in crore,INDEX_FUTURES_Sell_No. of Contracts,INDEX_OPTIONS_Buy_Amount in Crore,INDEX_OPTIONS_Buy_No. of Contracts,INDEX_OPTIONS_OI_Amount in Crore,INDEX_OPTIONS_OI_No. of Contracts,INDEX_OPTIONS_Sell_Amount in crore,INDEX_OPTIONS_Sell_No. of Contracts,INTEREST_RATE_FUTURES_Buy_Amount in Crore,INTEREST_RATE_FUTURES_Buy_No. of Contracts,INTEREST_RATE_FUTURES_OI_Amount in Crore,INTEREST_RATE_FUTURES_OI_No. of Contracts,INTEREST_RATE_FUTURES_Sell_Amount in crore,INTEREST_RATE_FUTURES_Sell_No. of Contracts,STOCK_FUTURES_Buy_Amount in Crore,STOCK_FUTURES_Buy_No. of Contracts,STOCK_FUTURES_OI_Amount in Crore,STOCK_FUTURES_OI_No. of Contracts,STOCK_FUTURES_Sell_Amount in crore,STOCK_FUTURES_Sell_No. of Contracts,STOCK_OPTIONS_Buy_Amount in Crore,STOCK_OPTIONS_Buy_No. of Contracts,STOCK_OPTIONS_OI_Amount in Crore,STOCK_OPTIONS_OI_No. of Contracts,STOCK_OPTIONS_Sell_Amount in crore,STOCK_OPTIONS_Sell_No. of Contracts,P/E,P/B,Div Yield%,SPX_Close,SPX_High,SPX_Low,SPX_Open,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,expiry,put_ratio,call_ratio,days_to_expiry
2023-06-23,18741.85,18756.4,18647.1,18665.5,18712.625,18697.7905395824,54.84149898735155,132.27694916977504,37.71830985915534,66.3739636678776,0.077633744801089,-0.5055530804056163,-0.4073770732344915,4961.07,50695.0,16550.09,175652.0,4636.08,47507.0,3053048.12,29244429.0,206918.38,2190129.0,3032240.53,29050094.0,0.0,0.0,7.67,380.0,0.0,0.0,16752.26,225173.0,182959.67,2501462.0,19269.26,262752.0,21770.34,287790.0,25169.32,342231.0,21508.8,283383.0,21.73,4.36,1.45,4348.330078,4366.549805,4341.339844,4354.169922,6053620000.0,11.55,11.84,11.14,11.24,2023-06-29,-0.0022329705978865,0.0031026819657611,6.0
2023-06-26,18682.35,18722.05,18646.7,18691.2,18719.21071428572,18696.91180097141,55.978676625498025,128.210738514791,41.002415458937335,48.74258919053807,0.2125000334540394,-0.1908218184543048,0.0473709142586568,3346.05,35786.0,16141.81,172832.0,3593.96,38564.0,1019122.91,10189474.0,282164.99,2994332.0,1009015.57,10083029.0,0.0,0.0,7.67,380.0,0.0,0.0,50635.65,696327.0,183667.03,2526947.0,50141.52,692482.0,30417.6,416687.0,24225.09,333003.0,30224.57,413955.0,21.76,4.37,1.45,4328.819824,4362.060059,4328.080078,4344.839844,3415030000.0,11.24,11.93,11.24,11.4,2023-06-29,0.0009447419623334,0.0062973876412764,3.0
2023-06-27,18748.55,18829.25,18714.25,18817.4,18725.71071428572,18712.976894175223,61.15198683107754,128.91354290659157,79.10628019323741,52.60900183711004,0.4304332868408529,-0.1829474812718811,0.3672283989962007,3701.55,40546.0,16030.43,175393.0,3438.94,38523.0,932200.64,9471537.0,305522.33,3235585.0,943920.38,9584506.0,0.0,0.0,7.68,380.0,0.0,0.0,75013.61,1034522.0,183590.72,2519321.0,73066.03,1003214.0,21477.79,295553.0,22447.17,306892.0,20881.81,286974.0,21.9,4.4,1.44,4378.410156,4384.419922,4335.0,4337.359863,3573500000.0,11.4,11.42,10.69,10.78,2023-06-29,-0.0025895335905976,0.0027442122190783,2.0
2023-06-28,18908.15,19011.25,18861.35,18972.1,18749.821428571428,18747.52664161853,66.36940472315302,133.55186127040636,91.41164856860776,70.5067814069275,0.5452675169173005,-0.2475123161176683,0.3382139447804099,10385.22,116750.0,20085.2,224156.0,7524.44,81700.0,1577972.2,16963089.0,319913.36,3257601.0,1580028.19,16974604.0,6.08,300.0,19.84,980.0,6.07,300.0,56185.29,767114.0,185861.87,2530258.0,54856.6,744115.0,11487.13,154430.0,16624.22,225557.0,10806.05,144573.0,22.08,4.43,1.43,4376.859863,4390.350098,4360.220215,4367.47998,3739330000.0,10.78,11.54,10.65,10.89,2023-06-28,-0.0004310310633246,0.0048576936400439,0.0
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396.439941,4398.390137,4371.970215,4374.939941,3696660000.0,,,,,,,,
2023-06-30,19076.85,19201.7,19024.6,19189.05,18794.510714285712,18806.39642273606,72.04053573876011,140.41244260823464,98.02944154529146,89.51579010237886,0.6544581521582556,-0.2738921782160053,0.588147414274373,7092.39,80874.0,14243.84,170878.0,7940.1,90272.0,3273388.05,31128164.0,169751.12,1792520.0,3276853.02,31169391.0,0.0,0.0,6.08,300.0,0.0,0.0,37035.65,503116.0,173016.74,2344980.0,38701.72,520286.0,5374.55,72193.0,2579.46,34478.0,5065.71,67112.0,22.36,4.5,1.41,4450.379883,4458.47998,4422.439941,4422.439941,3923450000.0,10.89,11.22,10.07,10.8,2023-07-06,-0.0040284428508898,0.0012135127130528,6.0
2023-07-03,19246.5,19345.1,19234.4,19322.55,18846.01428571429,18875.216899704585,74.85090730108652,141.5294109933607,96.838637319501,95.42657581113342,0.5123009378328451,-0.0628685735068638,0.3951367781154977,3764.08,42410.0,15988.68,188577.0,2224.15,26077.0,962371.65,9579811.0,282483.33,2934706.0,965943.52,9591121.0,0.0,0.0,6.06,300.0,0.0,0.0,13171.32,179854.0,175961.51,2363111.0,12134.04,159461.0,12501.85,161879.0,8051.91,107595.0,12747.98,165264.0,22.51,4.53,1.4,4455.589844,4456.459961,4442.290039,4450.47998,2034280000.0,10.8,12.03,10.8,11.54,2023-07-06,0.0027797261839814,0.0027797261839814,3.0
2023-07-04,19406.6,19434.15,19300.0,19389.0,18894.075,18943.72131307731,76.13667990074526,141.00231020812075,94.26630262238854,96.37812716239368,0.1419620129234534,-0.549297661620266,-0.0906907959147843,3297.82,38363.0,16253.6,189728.0,2863.43,33406.0,1395758.89,14255454.0,318524.81,3321965.0,1388665.51,14194785.0,0.0,0.0,6.06,300.0,0.0,0.0,12203.64,156222.0,176190.32,2356199.0,11974.75,154586.0,15982.89,201343.0,9946.65,131521.0,16511.96,208425.0,22.59,4.54,1.38,,,,,,11.54,11.99,11.52,11.7,2023-07-06,-0.0054929766162026,-0.0003400904846804,2.0
2023-07-05,19405.95,19421.6,19339.6,19398.5,18939.975,19004.358471333668,76.32305198787994,136.78785947896927,95.47272842720156,95.5258894563637,0.0806453690749374,-0.3419054465254325,-0.0383902875149154,3806.7,45335.0,17658.25,204993.0,2633.72,32960.0,2202634.86,22972720.0,304495.53,3029574.0,2202625.05,22995212.0,0.0,0.0,6.06,300.0,0.0,0.0,12304.13,154777.0,176412.37,2362130.0,13559.0,171930.0,17726.91,219020.0,11230.86,147260.0,18100.38,222985.0,22.6,4.55,1.38,4446.819824,4454.060059,4436.609863,4442.040039,3482620000.0,11.7,12.21,11.57,11.88,2023-07-06,-0.0054596657210804,-0.0003066069942466,1.0
2023-07-06,19385.7,19512.2,19373.0,19497.3,18997.775,19070.08400848918,78.22752904225,136.9601552304715,98.27845176198711,96.00582760385907,0.6525428537530241,-0.0655122074518883,0.5756820749315141,2175.34,26068.0,18206.77,210726.0,1712.63,21463.0,1449001.14,13620121.0,310355.86,3103821.0,1461061.34,13744831.0,0.0,0.0,6.06,300.0,0.0,0.0,13681.33,176779.0,177063.84,2362456.0,13594.14,174105.0,18641.74,225640.0,13206.51,171972.0,19190.32,232374.0,22.72,4.57,1.37,4411.589844,4422.620117,4385.049805,4422.620117,3682020000.0,11.88,12.21,11.78,11.84,2023-07-06,0.0007376571390251,0.0058960986706695,0.0
2023-07-07,19422.8,19523.6,19303.6,19331.8,19033.903571428567,19104.97947402396,68.31485328178186,142.89157271400927,78.12749458319081,90.6262249241265,0.5189776963156665,-0.6137117202463122,-0.4685215313960912,3100.83,37402.0,19284.01,223118.0,2320.42,28944.0,3124565.21,29025884.0,195327.94,2042236.0,3112546.92,28921256.0,0.0,0.0,6.05,300.0,0.0,0.0,14284.23,187316.0,178595.42,2370835.0,11326.56,145909.0,17485.88,216228.0,15039.13,195388.0,18193.43,225810.0,22.52,4.53,1.39,4398.950195,4440.390137,4397.399902,4404.540039,3630480000.0,11.84,12.07,11.08,11.53,2023-07-13,0.0039747101344811,0.0039747101344811,6.0
2023-07-10,19400.35,19435.85,19327.1,19355.9,19076.79285714286,19138.435544154097,68.93222282115357,140.4528889487229,80.87581252138243,85.76058628885346,0.1829863894208094,-0.3775705077485715,-0.2291195777395618,3036.57,36096.0,19341.33,224054.0,4011.65,47320.0,1143245.37,11162911.0,305487.84,3173296.0,1110753.9,10844332.0,0.0,0.0,6.04,300.0,0.0,0.0,11205.7,144861.0,177598.07,2379874.0,13576.69,177474.0,20479.04,251361.0,17026.5,221427.0,20962.49,257314.0,22.55,4.54,1.38,4409.529785,4412.600098,4389.919922,4394.22998,3429600000.0,11.53,12.01,11.36,11.46,2023-07-13,-1.8040911632932755e-05,-1.8040911632932755e-05,3.0
2023-07-11,19427.1,19515.1,19406.45,19439.4,19121.27142857143,19178.564138266884,71.03781796597875,141.7919683095282,90.3979929296388,83.13376667807069,0.4529754827019988,-0.1062948149749464,0.0633136186049534,2399.77,29117.0,18689.71,216365.0,2079.2,26138.0,1387414.02,13582553.0,307308.34,3205229.0,1413740.45,13845020.0,0.0,0.0,6.04,300.0,0.0,0.0,11692.6,152474.0,177476.35,2383087.0,12717.65,165165.0,23298.01,297270.0,17966.95,234665.0,23299.14,297290.0,22.65,4.56,1.38,4439.259766,4443.640137,4408.459961,4415.549805,3624220000.0,11.46,11.46,10.95,11.01,2023-07-13,-0.0013949585887753,0.0037524900782928,2.0
2023-07-12,19497.45,19507.7,19361.75,19384.3,19158.946428571428,19205.995586497967,67.77362940065505,142.08897057313337,84.11449424107656,85.12943323069926,0.0525709772303557,-0.6959884497716405,-0.5803322998648616,3107.99,37231.0,18324.87,213747.0,2955.47,37221.0,1679552.94,17835703.0,313358.24,3160540.0,1678410.2,17842721.0,0.0,0.0,6.06,300.0,0.0,0.0,11425.14,146344.0,179904.69,2399299.0,12413.46,159426.0,17543.46,217957.0,18410.81,239577.0,17345.86,215657.0,22.58,4.54,1.38,4472.160156,4488.339844,4463.22998,4467.689941,3920290000.0,11.01,11.2,10.72,10.94,2023-07-13,-0.0049980894937543,0.0001307863335975,1.0
2023-07-13,19495.2,19567.0,19385.8,19413.75,19204.839285714286,19233.696174964905,68.60401185883812,144.9897583893382,83.34782136259913,85.9534361777715,0.3682957856292794,-0.5611637736468538,-0.4177951495752838,2607.71,32694.0,18530.2,215920.0,2533.09,31253.0,1564480.39,14967025.0,348697.48,3555668.0,1567072.13,14984983.0,0.0,0.0,6.06,300.0,0.0,0.0,12154.55,155541.0,181884.29,2425404.0,15080.51,189640.0,17133.94,218987.0,19731.97,258227.0,17397.57,222193.0,23.81,4.74,1.32,4510.040039,4517.379883,4489.359863,4491.5,3839530000.0,10.94,11.17,10.7,10.94,2023-07-13,0.0002462144527883,0.0053756822192128,0.0
2023-07-14,19493.45,19595.35,19433.5,19564.5,19269.05357142857,19277.80335163625,72.50895506445042,147.60477564724252,96.74801033046975,88.07010864471515,0.5227396894854314,-0.3075391990643047,0.3644814027275791,2727.98,34573.0,19381.95,225028.0,3634.74,44127.0,2965713.54,27705127.0,234843.85,2501879.0,2945524.22,27485094.0,0.0,0.0,6.07,300.0,0.0,0.0,12522.22,169964.0,181298.16,2428690.0,14487.58,193495.0,21315.93,281589.0,20141.13,264596.0,21271.53,280471.0,23.96,4.78,1.3,4505.419922,4527.759766,4499.560059,4514.609863,3647450000.0,10.94,10.94,10.61,10.68,2023-07-20,0.0003360103008958,0.0003360103008958,6.0
2023-07-17,19612.15,19731.85,19562.95,19711.45,19341.92857142857,19335.622904751417,75.68386923095298,149.12586310101076,97.99528301886814,92.69703823731236,0.6103359397108276,-0.2508648975252622,0.5063187870784145,3365.73,39512.0,18873.13,218529.0,3113.51,37395.0,1144859.18,11354393.0,256588.53,2713241.0,1160624.15,11521720.0,0.0,0.0,6.07,300.0,0.0,0.0,14180.37,194331.0,182622.25,2424521.0,10997.39,147384.0,22692.69,309174.0,20456.75,267344.0,22680.63,309772.0,24.14,4.82,1.29,4522.790039,4532.850098,4504.899902,4508.859863,3538240000.0,10.68,11.4,9.86,11.32,2023-07-20,-0.0006195139237666,-0.0006195139237666,3.0
2023-07-18,19787.5,19819.45,19690.2,19749.25,19408.489285714284,19390.77318411789,76.43768562779734,147.70615859379572,92.67299864314784,95.80543066416192,0.1614655716993088,-0.4917245735944373,-0.19330385344283,3213.05,39943.0,19519.1,224959.0,2995.21,37429.0,1311797.89,13009291.0,335159.94,3506135.0,1308004.48,12963853.0,0.0,0.0,6.07,300.0,0.0,0.0,12734.2,169231.0,182017.6,2405776.0,12692.96,169620.0,27692.45,368606.0,21588.41,280497.0,27899.48,371287.0,24.18,4.83,1.28,4554.97998,4562.299805,4514.589844,4521.779785,4090010000.0,11.32,12.02,11.07,11.71,2023-07-20,-0.0094756790903347,0.0006317119393557,2.0
2023-07-19,19802.95,19851.7,19727.45,19833.15,19469.992857142857,19449.756759568845,78.06322932721605,146.03071869423889,97.7572240357878,96.14183523260124,0.2461754435576517,-0.3812563279713375,0.1525025311885387,4406.25,55468.0,19891.85,228315.0,3905.64,49878.0,2115743.32,22103170.0,291763.44,3002794.0,2127050.99,22238670.0,0.0,0.0,6.08,300.0,0.0,0.0,14131.27,184256.0,183522.37,2431076.0,14676.24,190710.0,25891.81,335487.0,22430.89,291737.0,26035.28,336765.0,24.09,4.85,1.27,4565.720215,4578.430176,4557.47998,4563.870117,4115670000.0,11.71,11.94,11.54,11.6,2023-07-20,-0.0001489677043067,-0.0001489677043067,1.0
2023-07-20,19831.7,19991.85,19758.4,19979.15,19526.42857142857,19520.342524959666,80.57467902959579,152.27495307322164,98.32332167139784,96.25118145011116,0.807545495343303,-0.369610270425628,0.7435066081072259,2473.35,30601.0,20040.27,230737.0,2932.75,34061.0,1245700.05,11913575.0,324649.11,3313790.0,1244095.45,11871244.0,0.0,0.0,6.07,300.0,0.0,0.0,13673.54,178681.0,185508.37,2444833.0,11274.7,149364.0,22160.44,283280.0,22797.01,295021.0,22264.46,284402.0,24.24,4.88,1.28,4534.870117,4564.740234,4527.560059,4554.379883,3761770000.0,11.6,12.26,11.37,11.79,2023-07-20,-0.0015984509648694,0.0084864131667985,0.0
2023-07-21,19800.45,19887.4,19700.0,19745.0,19556.60357142857,19550.296854965047,67.2726903068372,161.33745642513446,64.32030064320314,86.80028211679625,0.4391314338815569,-0.5073117025118152,-0.2800441404109539,4817.1,56625.0,22147.22,252257.0,3820.78,45535.0,2957169.25,27750970.0,197181.51,2234779.0,2916191.78,27344370.0,0.0,0.0,6.07,300.0,0.0,0.0,16766.8,221231.0,184129.27,2418762.0,14785.09,198260.0,23792.47,305681.0,22855.86,295094.0,23472.93,301293.0,23.95,4.82,1.27,4536.339844,4555.0,4535.790039,4550.160156,3570190000.0,11.79,12.03,11.06,11.49,2023-07-27,-2.272675621006748e-05,0.005027663512698,6.0
2023-07-24,19748.45,19782.75,19658.3,19672.35,19576.842857142856,19566.57060763637,63.755761566184646,158.70263810905348,53.5779150018162,72.07384577213907,0.1736845170127239,-0.4564915221194648,-0.3853466980953046,2901.62,33355.0,21885.3,250404.0,4316.7,48946.0,1058424.65,13362379.0,300460.18,3409746.0,1044587.42,13251796.0,0.0,0.0,6.07,300.0,0.0,0.0,25519.47,338059.0,182401.92,2414075.0,25875.32,350846.0,36358.36,484904.0,23459.83,306295.0,35769.09,476545.0,23.83,4.81,1.28,4554.640137,4563.410156,4541.290039,4543.390137,3856250000.0,11.49,12.0,10.54,11.65,2023-07-27,-0.0024533570989115,0.0026103314437335,3.0
2023-07-25,19729.35,19729.35,19615.95,19680.6,19596.992857142857,19581.7745266182,63.98601123327623,155.4667353869781,54.77660733745005,57.558274327489805,0.0,-0.5747781857993184,-0.2470937968052673,5031.6,58580.0,21444.9,244712.0,4716.09,56158.0,1121945.9,14248289.0,337646.52,3886915.0,1133329.32,14375256.0,0.0,0.0,6.08,300.0,0.0,0.0,67424.34,881706.0,182767.73,2412857.0,66326.25,871244.0,31816.42,408276.0,23264.21,303564.0,31637.48,405743.0,23.55,4.81,1.28,4567.459961,4580.620117,4552.419922,4555.189941,3812470000.0,11.65,11.65,10.11,10.24,2023-07-27,-0.0014876313715351,0.0035809593321625,2.0
2023-07-26,19733.35,19825.6,19716.7,19778.3,19617.06428571429,19607.977923069106,66.68513838701205,154.71911143076537,68.97203051216864,59.10885095047831,0.4674827132747354,-0.0843749287373802,0.2277869697745225,5451.71,64939.0,21650.98,245988.0,6507.62,77195.0,1650273.68,20769629.0,336922.33,3943698.0,1620090.68,20370377.0,0.0,0.0,6.07,300.0,0.0,0.0,69865.85,913305.0,182378.08,2401235.0,67598.66,882325.0,27400.43,352220.0,22630.16,295473.0,27065.77,348095.0,23.97,4.83,1.27,4566.75,4582.470215,4547.580078,4558.959961,3990290000.0,10.24,10.86,10.22,10.46,2023-07-27,-0.0016900323563915,0.0033775309311394,1.0
2023-07-27,19850.9,19867.55,19603.55,19659.9,19640.5,19614.90086665989,60.74365531529052,162.5248891857107,50.063933809703336,57.93752388644069,0.0838752902890942,-1.2460392224030254,-0.9621729997128592,7159.08,85219.0,22516.29,255306.0,6778.56,80506.0,1118046.72,14422797.0,344857.39,4033782.0,1130877.93,14598258.0,6.07,300.0,6.07,300.0,6.06,300.0,47262.31,617155.0,179978.47,2358834.0,44552.9,578472.0,18339.83,227048.0,19325.7,251391.0,18165.19,224534.0,23.83,4.8,1.28,4537.410156,4607.069824,4528.560059,4598.259766,4553210000.0,10.46,10.98,9.89,10.51,2023-07-27,-0.0126392254255475,-0.0025641154809102,0.0
2023-07-28,19659.75,19695.9,19563.1,19646.05,19661.225,19619.05408443857,60.06943457866425,160.401682815303,45.11982225043643,54.7185955241028,0.1838782283599814,-0.4916135759610445,-0.0696855249939634,5684.35,67601.0,17182.79,193768.0,8775.01,105252.0,3310198.96,43331973.0,191939.76,2259062.0,3268333.44,42831630.0,0.0,0.0,6.06,300.0,0.0,0.0,35137.87,447723.0,171001.29,2239196.0,40000.39,511567.0,5532.17,69720.0,3626.22,47987.0,5789.85,72432.0,22.91,4.8,1.29,4582.22998,4590.160156,4564.009766,4565.75,3981010000.0,10.51,10.81,10.04,10.14,2023-08-03,-0.0030392044659774,0.0071338648762064,6.0
2023-07-31,19666.35,19772.75,19597.6,19753.8,19683.682142857146,19637.020206513425,63.46679158503111,161.45513404278145,62.22028249484212,52.46801285166063,0.5410256605826778,-0.3495819000475431,0.4446681768604786,2554.31,31320.0,16532.65,188044.0,4358.65,50775.0,892934.9,11380844.0,326629.51,3866006.0,860434.84,11035155.0,0.0,0.0,6.04,300.0,0.0,0.0,14652.44,188871.0,172871.79,2255198.0,14713.88,187867.0,14428.37,182380.0,8991.89,116290.0,14522.82,182919.0,23.01,4.83,1.28,4588.959961,4594.220215,4573.140137,4584.819824,4503600000.0,10.14,11.19,10.14,10.41,2023-08-03,-0.003373783137186,0.0067958721369243,3.0
2023-08-01,19784.0,19795.6,19704.6,19733.55,19708.62857142857,19649.890845644968,62.39240668275832,156.42262446829707,57.37975414569762,54.9066196303254,0.0586332389809873,-0.4013344116457816,-0.2550040436716576,2375.66,28295.0,16989.25,194177.0,3106.16,36442.0,874266.48,11113983.0,355776.73,4232296.0,884265.93,11210641.0,0.0,0.0,6.03,300.0,0.0,0.0,12403.33,158259.0,174279.36,2255284.0,13015.84,165201.0,13234.2,164423.0,10693.73,136616.0,13018.19,161913.0,22.96,4.82,1.28,4576.72998,4584.620117,4567.529785,4578.830078,4042370000.0,10.41,10.7,10.2,10.28,2023-08-03,-0.0042458552365547,0.0008087343307723,2.0
2023-08-02,19655.4,19678.25,19423.55,19526.55,19716.68571428571,19633.44539955897,52.59163966942417,167.39243700627588,18.12423016012672,45.90808893355549,0.1162530398770747,-1.1795740610722865,-0.6555450410574304,2368.07,29133.0,16618.42,190773.0,2412.69,29375.0,1625616.86,20504213.0,315624.05,3739276.0,1620494.76,20452542.0,0.0,0.0,6.04,300.0,0.0,0.0,11857.06,153375.0,173915.3,2251458.0,12715.32,158739.0,12991.35,158982.0,11685.89,149328.0,13074.96,160218.0,22.72,4.73,1.33,4513.390137,4550.930176,4505.75,4550.930176,4270710000.0,10.28,11.81,9.95,11.28,2023-08-03,-0.0028185638552256,-0.0028185638552256,1.0
2023-08-03,19463.75,19537.65,19296.45,19381.65,19703.625,19599.872679617776,47.023317944300096,172.66440579154192,12.251941328731808,29.25197521151872,0.3796801746837143,-0.8595465930254923,-0.4218097745809443,4284.15,52248.0,15640.73,182511.0,5144.95,62016.0,1712052.93,22670000.0,361222.44,4353084.0,1699008.19,22520556.0,0.0,0.0,6.04,300.0,0.0,0.0,13032.87,166568.0,171171.5,2243615.0,15088.01,188621.0,17515.55,215279.0,13276.77,171370.0,17636.2,217253.0,22.55,4.69,1.35,4501.890137,4519.490234,4485.540039,4494.27002,4149120000.0,11.28,11.96,10.98,11.19,2023-08-03,-0.0084130755892364,-0.0032753195042065,0.0
2023-08-04,19462.8,19538.85,19436.45,19517.0,19689.735714285714,19588.82298900208,52.12263915463596,171.55980537786016,31.715559390278973,20.697243626379173,0.3907454220358801,-0.1353864808763309,0.2784799720492464,5276.43,65278.0,17307.53,203639.0,8713.32,101480.0,3484601.51,47162827.0,201858.64,2406773.0,3465014.34,46901341.0,0.0,0.0,6.02,300.0,0.0,0.0,14641.47,190751.0,173712.35,2288327.0,19265.7,252851.0,18444.69,232268.0,14211.88,185101.0,18227.82,228707.0,22.71,4.72,1.34,4478.029785,4540.339844,4474.549805,4513.959961,4143310000.0,11.19,11.19,10.48,10.57,2023-08-10,0.0019113385535483,0.0019113385535483,6.0
2023-08-07,19576.85,19620.45,19524.8,19597.3,19678.882142857143,19589.95325713513,54.89647085945795,166.69481927944162,43.26287029048022,29.07679033649701,0.2227120297698669,-0.2658752557229548,0.1044601148805897,4445.98,56080.0,17856.61,208433.0,3353.89,41250.0,1438564.49,19780738.0,279790.8,3481046.0,1440479.03,19776380.0,0.0,0.0,6.03,300.0,0.0,0.0,17786.84,232482.0,174522.53,2283245.0,15832.55,200372.0,23034.89,285303.0,15376.74,198109.0,23348.64,289159.0,,,,4518.439941,4519.839844,4491.149902,4491.580078,3493920000.0,10.57,11.42,10.4,11.1,2023-08-10,-0.0039255549283975,0.0011825191488927,3.0
2023-08-08,19627.2,19634.4,19533.1,19570.85,19660.14642857143,19587.40615618378,53.790982443888886,162.02376075948172,39.459303997698974,38.14591122615273,0.0366837857666948,-0.4794367000896826,-0.2871015733268229,2957.12,35796.0,16216.24,189197.0,2320.87,28944.0,1067375.99,14385057.0,335004.97,4242035.0,1065641.94,14343849.0,0.0,0.0,6.03,300.0,0.0,0.0,12281.89,159293.0,175705.72,2291069.0,10884.48,136861.0,15679.4,192589.0,15733.95,202107.0,15830.08,194369.0,,,,4499.379883,4503.310059,4464.390137,4498.029785,3884910000.0,11.1,11.53,11.1,11.33,2023-08-10,-0.0064808021521154,-0.0013858319067416,2.0
2023-08-09,19578.8,19645.5,19467.5,19632.55,19635.38928571429,19593.42533535928,56.01607423115599,163.16492070523302,56.87452407141012,46.53223278652978,0.3406746072282302,-0.5684720207571419,0.2745316362596278,2490.89,31201.0,15484.35,180716.0,2067.1,25008.0,1604248.82,21011945.0,330570.69,4205089.0,1605186.79,20992102.0,0.0,0.0,6.03,300.0,0.0,0.0,13590.15,171276.0,175144.57,2286523.0,13672.48,171668.0,16728.56,207792.0,17037.32,219431.0,16726.91,207404.0,22.81,4.75,1.37,4467.709961,4502.439941,4461.330078,4501.569824,3803100000.0,11.33,11.77,10.49,11.14,2023-08-10,-0.0040247614766992,0.0010828038490613,1.0
2023-08-10,19605.55,19623.6,19495.4,19543.1,19620.967857142856,19586.715290644705,52.09926301496273,161.3067120834305,43.18858343547512,46.50747050152808,0.0920657670914576,-0.5618307061010674,-0.3185322523469157,3114.74,37617.0,15138.71,175897.0,3437.47,43674.0,1357083.23,18533536.0,340180.8,4345525.0,1369602.0,18730416.0,0.0,0.0,6.03,300.0,0.0,0.0,11663.48,150333.0,176790.51,2298858.0,13643.26,176502.0,16296.85,204427.0,18085.72,232141.0,16652.56,208999.0,22.77,4.73,1.36,4468.830078,4527.370117,4457.919922,4487.160156,4504370000.0,11.14,11.91,10.63,11.4,2023-08-10,-0.0053836796213316,-0.0002830831065693,0.0
2023-08-11,19554.25,19557.75,19412.75,19428.3,19603.53571428572,19565.59325189208,47.50799255096609,160.14194693461403,23.087025039397457,41.05004418209423,0.0178989222291829,-0.7236278558369663,-0.6441055013616003,2759.45,34363.0,15636.71,183874.0,3921.81,49316.0,3273258.55,44370908.0,194044.72,2288412.0,3275898.71,44433546.0,0.0,0.0,6.04,300.0,0.0,0.0,13838.38,177848.0,180850.12,2363009.0,18904.3,242941.0,19733.91,246121.0,19488.19,250614.0,20052.05,250248.0,,,,4464.049805,4476.22998,4443.97998,4450.689941,3753290000.0,11.4,11.87,11.36,11.52,2023-08-17,-0.0027743329455233,0.0023396448342432,6.0
2023-08-14,19383.95,19465.85,19257.9,19434.55,19585.96071428572,19548.12081830647,47.777815660708,163.55680786785567,28.975641761666274,31.75041674551296,0.4225145029779679,-0.6502802576358239,0.2610407063575718,2498.09,29263.0,15539.05,184716.0,2597.88,31993.0,1009796.24,13938730.0,274198.31,3381211.0,1002745.47,13880711.0,0.0,0.0,6.02,300.0,0.0,0.0,14928.96,191311.0,178033.13,2337735.0,16512.47,212577.0,20015.1,250451.0,20664.4,267641.0,20208.22,252338.0,22.64,4.7,1.39,4489.720215,4490.330078,4453.439941,4458.129883,3896410000.0,11.52,12.76,10.48,12.0,2023-08-17,-0.0043309026282053,0.0059869118523314,3.0
